"FSC-A","FSC-H","SSC-A","SSC-H","FL1-A","FL1-H","FL2-A","FL2-H","FL3-A","FL3-H","FL4-A","FL4-H","Time"
40963,91815,5075,7885,100,30,98,241,42652,59734,27889,33541,16.6
5518,17437,1402,3334,1084,1881,1191,2124,3933,7146,813,1556,16.6
170936,334197,7346,14530,204,204,70,167,80559,107234,54176,69935,16.6
37405,80391,2296,6024,357,243,406,152,38688,53311,26739,37129,16.6
26110,71813,2216,4300,273,200,245,138,34404,48809,28821,42357,16.7
50374,127124,10970,23274,237,183,0,0,31181,43405,27649,34321,16.7
32067,74054,2106,3837,376,214,112,39,34515,48015,36823,44311,16.7
7103,13766,1057,3462,1492,2139,1886,2598,4009,5377,0,790,16.7
6009,11940,643,2832,2087,2818,2960,4206,7717,10531,407,3501,16.7
1460,7727,379,2324,444,1588,598,2283,1855,6389,890,1925,16.8
1141,4345,666,2512,1121,2021,1634,2957,3965,7239,395,797,16.8
5268,14860,1489,4136,2606,3944,3943,5634,8723,11631,922,1560,16.8
1913,7382,949,2275,1979,3473,2238,3771,5898,9854,1737,1973,16.9
7419,17003,1503,4561,1614,2284,2051,3091,5975,8668,2142,3371,16.9
26003,55862,3613,9700,1404,1733,3335,4324,8171,11189,2432,3917,16.9
3314,11854,1110,3595,780,1398,1046,1745,2777,5222,1252,1340,17
16602,47006,8146,19970,70,63,215,88,19097,26354,8186,25106,17.1
7674,22538,2004,4670,2972,3995,3749,5291,10217,14708,2716,3345,17.2
12529,31322,1599,4959,346,317,182,116,14814,20357,6132,15909,17.2
6863,17766,1313,2528,1573,2162,2221,3069,7501,10271,1065,3095,17.3
80463,181920,8062,18071,352,273,237,184,90744,114460,24611,51229,17.3
1887,10597,0,631,1306,2149,1640,2721,3562,5980,453,998,17.3
21961,24846,3731,8122,5616,8146,6466,9202,20664,27872,3469,3844,17.4
54067,104357,19501,45111,423,276,572,332,54895,73320,31089,60791,17.4
9500,19446,1464,3255,2458,3375,3583,4949,12156,16383,1606,4037,17.4
2358,10476,950,4161,1024,1509,1344,1757,3328,4631,0,483,17.5
2552,14697,616,3150,1402,2705,1785,3399,4377,8578,348,473,17.5
19315,27787,6219,12592,488,212,117,108,17881,24260,21425,21195,17.5
