FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,Label
358682.0,757791.0,76760.0,161355.0,1413,1447,16062,22378,148941.0,192118.0,134859.0,135303.0,17.1,1,Crypto
249665.0,498683.0,24716.0,47627.0,484,577,3138,4074,81968.0,100264.0,75324.0,96774.0,18.8,1,Crypto
254492.0,369406.0,67941.0,102452.0,593,458,4150,3982,101290.0,93900.0,84567.0,78818.0,28.0,1,Crypto
225712.0,331083.0,133776.0,206393.0,22527,20770,33539,32455,69342.0,65648.0,28027.0,22226.0,32.2,1,Crypto
398484.0,574719.0,25919.0,37286.0,1084,754,5874,5353,123556.0,106475.0,116540.0,102043.0,35.1,1,Crypto
1075340.0,1196430.0,126788.0,182644.0,7490,5993,79603,68519,773759.0,611648.0,600903.0,421527.0,36.6,1,Crypto
510088.0,718024.0,47742.0,72864.0,998,1005,9323,9063,209700.0,188706.0,207441.0,178887.0,46.9,1,Crypto
1121780.0,1226890.0,139598.0,183406.0,6341,5172,86349,68362,734387.0,539219.0,586698.0,392534.0,46.9,1,Crypto
1041360.0,1352470.0,198859.0,237271.0,9036,4766,15359,10623,131498.0,98135.0,108277.0,77729.0,51.2,1,Crypto
395338.0,548481.0,79218.0,125104.0,352,503,3793,3688,119116.0,113284.0,133588.0,110780.0,55.9,1,Crypto
8379.0,14699.0,803.0,2142.0,19043,20265,34581,37418,54322.0,55380.0,5538.0,10841.0,58.8,1,Crypto
811363.0,850855.0,166800.0,240451.0,11690,9560,163677,135800,872971.0,679557.0,638411.0,535789.0,60.1,1,Crypto
208138.0,306401.0,65730.0,96376.0,25869,23944,36849,33446,104703.0,93933.0,31767.0,26203.0,60.8,1,Crypto
326767.0,485100.0,30051.0,44882.0,919,845,4641,4349,121009.0,112372.0,124257.0,111097.0,60.9,1,Crypto
551996.0,738293.0,83362.0,122707.0,786,722,8417,7689,198778.0,167818.0,201331.0,142687.0,70.5,1,Crypto
782877.0,918940.0,1255480.0,1704860.0,36823,33544,45085,41395,76057.0,56188.0,31340.0,27436.0,71.5,1,Crypto
715721.0,839976.0,659609.0,946926.0,6999,5255,86074,72388,816808.0,634950.0,694795.0,516330.0,73.6,1,Crypto
414167.0,581288.0,41782.0,65277.0,1363,690,5888,5734,147128.0,136849.0,103373.0,106199.0,75.2,1,Crypto
695602.0,907015.0,395062.0,566852.0,5610,4526,8714,8142,198089.0,174590.0,108767.0,99646.0,85.3,1,Crypto
1371730.0,1105300.0,2341040.0,2435120.0,12003,8961,12681,11733,172201.0,144441.0,147216.0,110198.0,86.1,1,Crypto
1089180.0,864979.0,292195.0,291860.0,13380,7136,168692,91657,1614890.0,841290.0,1261020.0,643572.0,89.7,1,Crypto
1167990.0,1378220.0,134210.0,183500.0,10827,8006,81077,62634,1027780.0,761557.0,797208.0,593933.0,91.5,1,Crypto
499396.0,689975.0,22869.0,30481.0,1235,738,7025,6595,188648.0,166878.0,181706.0,156717.0,93.0,1,Crypto
12528.0,26109.0,2135.0,3848.0,31872,33491,42028,44552,72225.0,71489.0,5787.0,14585.0,94.4,1,Crypto
1024960.0,797094.0,1217250.0,1300620.0,15746,14370,20342,19462,465397.0,316690.0,199723.0,147747.0,98.2,1,Crypto
975699.0,831339.0,402914.0,529501.0,8448,5215,105739,73771,860699.0,573666.0,622988.0,426135.0,100.7,1,Crypto
1260130.0,1235370.0,294886.0,379122.0,9277,6389,143234,99414,1100680.0,713290.0,820147.0,523284.0,106.9,1,Crypto
623507.0,628397.0,1771970.0,2224380.0,13032,9754,9099,7849,561047.0,398907.0,243593.0,160879.0,109.8,1,Crypto
318548.0,403699.0,21971.0,31949.0,1114,904,6425,6173,150638.0,140325.0,168767.0,126456.0,121.3,1,Crypto
516488.0,689841.0,111603.0,157318.0,2724,2215,35691,31838,245975.0,199932.0,199145.0,148728.0,127.6,1,Crypto
705603.0,920598.0,30992.0,40075.0,3340,2580,39070,34385,277094.0,224571.0,194780.0,164464.0,131.8,1,Crypto
1400860.0,1235070.0,145551.0,147452.0,19323,11165,234197,136025,1695720.0,901311.0,1257790.0,637825.0,132.4,1,Crypto
